,db_id,query,query_toks,question,question_toks,sql
16,GreaterManchesterCrime,"SELECT Type FROM GreaterManchesterCrime WHERE Outcome = ""Investigation complete; no suspect identified"" GROUP BY Type ORDER BY count(*) DESC LIMIT 1","['SELECT', 'Type', 'FROM', 'GreaterManchesterCrime', 'WHERE', 'Outcome', '=', '""Investigation', 'complete;', 'no', 'suspect', 'identified""', 'GROUP', 'BY', 'Type', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '1']",Which type of crime has the most investigation complete cases?,"['Which', 'type', 'of', 'crime', 'has', 'the', 'most', 'investigation', 'complete', 'cases?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 5, False], None]]]], 'where': [[False, 2, [0, [0, 6, False], None], '""Investigation complete; no suspect identified""', None]], 'groupBy': [[0, 5, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
17,GreaterManchesterCrime,"SELECT Outcome FROM GreaterManchesterCrime WHERE CrimeID = ""6B:E2:54:C6:58:D2""","['SELECT', 'Outcome', 'FROM', 'GreaterManchesterCrime', 'WHERE', 'CrimeID', '=', '""6B:E2:54:C6:58:D2""']",What is the result in case 6B:E2:54:C6:58:D2?,"['What', 'is', 'the', 'result', 'in', 'case', '6B:E2:54:C6:58:D2?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 6, False], None]]]], 'where': [[False, 2, [0, [0, 1, False], None], '""6B:E2:54:C6:58:D2""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
0,Pesticide,"SELECT DISTINCT commod FROM resultsdata15 WHERE concen != """"","['SELECT', 'DISTINCT', 'commod', 'FROM', 'resultsdata15', 'WHERE', 'concen', '!=', '""""']",Provide the list of products with pesticide residues detected.,"['Provide', 'the', 'list', 'of', 'products', 'with', 'pesticide', 'residues', 'detected.']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [True, [[0, [0, [0, 20, False], None]]]], 'where': [[False, 7, [0, [0, 25, False], None], '""""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
1,Pesticide,SELECT extract FROM resultsdata15 GROUP BY extract ORDER BY count(*) DESC LIMIT 1,"['SELECT', 'extract', 'FROM', 'resultsdata15', 'GROUP', 'BY', 'extract', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '1']",What is the most effective extraction method in terms of pesticide residues detection?,"['What', 'is', 'the', 'most', 'effective', 'extraction', 'method', 'in', 'terms', 'of', 'pesticide', 'residues', 'detection?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 33, False], None]]]], 'where': [], 'groupBy': [[0, 33, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
2,Pesticide,SELECT determin FROM resultsdata15 GROUP BY determin ORDER BY count(*) DESC LIMIT 1,"['SELECT', 'determin', 'FROM', 'resultsdata15', 'GROUP', 'BY', 'determin', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '1']",What is the most effective determinative method in terms of pesticide residues detection?,"['What', 'is', 'the', 'most', 'effective', 'determinative', 'method', 'in', 'terms', 'of', 'pesticide', 'residues', 'detection?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 34, False], None]]]], 'where': [], 'groupBy': [[0, 34, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
3,Pesticide,SELECT lab FROM resultsdata15 GROUP BY lab ORDER BY count(*) DESC LIMIT 5,"['SELECT', 'lab', 'FROM', 'resultsdata15', 'GROUP', 'BY', 'lab', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '5']",What are the top 5 analyzing labs where pesticide residues detection was conducted?,"['What', 'are', 'the', 'top', '5', 'analyzing', 'labs', 'where', 'pesticide', 'residues', 'detection', 'was', 'conducted?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 22, False], None]]]], 'where': [], 'groupBy': [[0, 22, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 5, 'intersect': None, 'union': None, 'except': None}"
4,Pesticide,"SELECT commtype FROM resultsdata15 WHERE commod = ""AP"" GROUP BY commtype ORDER BY sum(concen) DESC LIMIT 1","['SELECT', 'commtype', 'FROM', 'resultsdata15', 'WHERE', 'commod', '=', '""AP""', 'GROUP', 'BY', 'commtype', 'ORDER', 'BY', 'sum(concen)', 'DESC', 'LIMIT', '1']",Wha commodity type of apple has the highest pesticide residues to consume?,"['Wha', 'commodity', 'type', 'of', 'apple', 'has', 'the', 'highest', 'pesticide', 'residues', 'to', 'consume?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 21, False], None]]]], 'where': [[False, 2, [0, [0, 20, False], None], '""AP""', None]], 'groupBy': [[0, 21, False]], 'having': [], 'orderBy': ['desc', [[0, [4, 25, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
5,Pesticide,SELECT T1.country FROM sampledata15 as T1 JOIN resultsdata15 as T2 ON T1.sample_pk = T2.sample_pk GROUP BY T1.country ORDER BY T2.concen,"['SELECT', 'T1.country', 'FROM', 'sampledata15', 'as', 'T1', 'JOIN', 'resultsdata15', 'as', 'T2', 'ON', 'T1.sample_pk', '=', 'T2.sample_pk', 'GROUP', 'BY', 'T1.country', 'ORDER', 'BY', 'T2.concen']",Rank the country of product origins in terms of pesticide residues detection.,"['Rank', 'the', 'country', 'of', 'product', 'origins', 'in', 'terms', 'of', 'pesticide', 'residues', 'detection.']","{'from': {'table_units': [['table_unit', 0], ['table_unit', 1]], 'conds': [[False, 2, [0, [0, 1, False], None], [0, 19, False], None]]}, 'select': [False, [[0, [0, [0, 11, False], None]]]], 'where': [], 'groupBy': [[0, 11, False]], 'having': [], 'orderBy': ['asc', [[0, [0, 25, False], None]]], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
6,Pesticide,SELECT T1.disttype FROM sampledata15 as T1 JOIN resultsdata15 as T2 ON T1.sample_pk = T2.sample_pk GROUP BY T1.disttype ORDER BY sum(T2.concen) DESC LIMIT 1,"['SELECT', 'T1.disttype', 'FROM', 'sampledata15', 'as', 'T1', 'JOIN', 'resultsdata15', 'as', 'T2', 'ON', 'T1.sample_pk', '=', 'T2.sample_pk', 'GROUP', 'BY', 'T1.disttype', 'ORDER', 'BY', 'sum(T2.concen)', 'DESC', 'LIMIT', '1']",What type of collection facility results in the most risky consumption in terms of pesticide residues detection?,"['What', 'type', 'of', 'collection', 'facility', 'results', 'in', 'the', 'most', 'risky', 'consumption', 'in', 'terms', 'of', 'pesticide', 'residues', 'detection?']","{'from': {'table_units': [['table_unit', 0], ['table_unit', 1]], 'conds': [[False, 2, [0, [0, 1, False], None], [0, 19, False], None]]}, 'select': [False, [[0, [0, [0, 12, False], None]]]], 'where': [], 'groupBy': [[0, 12, False]], 'having': [], 'orderBy': ['desc', [[0, [4, 25, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
7,Pesticide,"SELECT T1.country FROM sampledata15 as T1 JOIN resultsdata15 as T2 ON T1.sample_pk = T2.sample_pk WHERE T2.concen = ""0"" GROUP BY T1.country","['SELECT', 'T1.country', 'FROM', 'sampledata15', 'as', 'T1', 'JOIN', 'resultsdata15', 'as', 'T2', 'ON', 'T1.sample_pk', '=', 'T2.sample_pk', 'WHERE', 'T2.concen', '=', '""0""', 'GROUP', 'BY', 'T1.country']",What are the country of product origins where pesticide residues were not detected?,"['What', 'are', 'the', 'country', 'of', 'product', 'origins', 'where', 'pesticide', 'residues', 'were', 'not', 'detected?']","{'from': {'table_units': [['table_unit', 0], ['table_unit', 1]], 'conds': [[False, 2, [0, [0, 1, False], None], [0, 19, False], None]]}, 'select': [False, [[0, [0, [0, 11, False], None]]]], 'where': [[False, 2, [0, [0, 25, False], None], '""0""', None]], 'groupBy': [[0, 11, False]], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
8,Pesticide,"SELECT commod, count(*) FROM sampledata15 GROUP BY commod","['SELECT', 'commod,', 'count(*)', 'FROM', 'sampledata15', 'GROUP', 'BY', 'commod']",how many entries are of each specific food?,"['how', 'many', 'entries', 'are', 'of', 'each', 'specific', 'food?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 7, False], None]], [3, [0, [0, 0, False], None]]]], 'where': [], 'groupBy': [[0, 7, False]], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
9,Pesticide,SELECT pestcode FROM resultsdata15 GROUP BY pestcode ORDER BY count(*) DESC LIMIT 1,"['SELECT', 'pestcode', 'FROM', 'resultsdata15', 'GROUP', 'BY', 'pestcode', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '1']",which pesticides are most used?,"['which', 'pesticides', 'are', 'most', 'used?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 23, False], None]]]], 'where': [], 'groupBy': [[0, 23, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
10,Pesticide,SELECT pestcode FROM resultsdata15 GROUP BY pestcode ORDER BY count(*) LIMIT 1,"['SELECT', 'pestcode', 'FROM', 'resultsdata15', 'GROUP', 'BY', 'pestcode', 'ORDER', 'BY', 'count(*)', 'LIMIT', '1']",which pesticides have been used the least?,"['which', 'pesticides', 'have', 'been', 'used', 'the', 'least?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 23, False], None]]]], 'where': [], 'groupBy': [[0, 23, False]], 'having': [], 'orderBy': ['asc', [[0, [3, 0, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
11,Pesticide,"SELECT sample_pk, testclass FROM resultsdata15","['SELECT', 'sample_pk,', 'testclass', 'FROM', 'resultsdata15']",how was a specific sample tested?,"['how', 'was', 'a', 'specific', 'sample', 'tested?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 19, False], None]], [0, [0, [0, 24, False], None]]]], 'where': [], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
12,Pesticide,"SELECT sample_pk, growst FROM sampledata15","['SELECT', 'sample_pk,', 'growst', 'FROM', 'sampledata15']",in which state was a specific sample grown?,"['in', 'which', 'state', 'was', 'a', 'specific', 'sample', 'grown?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 1, False], None]], [0, [0, [0, 16, False], None]]]], 'where': [], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
13,Pesticide,"SELECT sample_pk, packst FROM sampledata15","['SELECT', 'sample_pk,', 'packst', 'FROM', 'sampledata15']",in which state was a specific sample packed?,"['in', 'which', 'state', 'was', 'a', 'specific', 'sample', 'packed?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 1, False], None]], [0, [0, [0, 17, False], None]]]], 'where': [], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
14,Pesticide,"SELECT sample_pk, distst FROM sampledata15","['SELECT', 'sample_pk,', 'distst', 'FROM', 'sampledata15']",in which state was a specific sample distributed?,"['in', 'which', 'state', 'was', 'a', 'specific', 'sample', 'distributed?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 1, False], None]], [0, [0, [0, 18, False], None]]]], 'where': [], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
15,Pesticide,"SELECT sample_pk FROM sampledata15 WHERE origin = ""2""","['SELECT', 'sample_pk', 'FROM', 'sampledata15', 'WHERE', 'origin', '=', '""2""']",show all imported samples?,"['show', 'all', 'imported', 'samples?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 1, False], None]]]], 'where': [[False, 2, [0, [0, 10, False], None], '""2""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
16,Pesticide,SELECT DISTINCT commod FROM sampledata15,"['SELECT', 'DISTINCT', 'commod', 'FROM', 'sampledata15']",which foods are captured in the data set?,"['which', 'foods', 'are', 'captured', 'in', 'the', 'data', 'set?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [True, [[0, [0, [0, 7, False], None]]]], 'where': [], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
17,Pesticide,"SELECT count(*) FROM sampledata15 WHERE origin = ""3""","['SELECT', 'count(*)', 'FROM', 'sampledata15', 'WHERE', 'origin', '=', '""3""']",how many samples have unknown countries of origin?,"['how', 'many', 'samples', 'have', 'unknown', 'countries', 'of', 'origin?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[3, [0, [0, 0, False], None]]]], 'where': [[False, 2, [0, [0, 10, False], None], '""3""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
18,Pesticide,SELECT T2.commod FROM resultsdata15 as T2 JOIN sampledata15 as T1 ON T1.sample_pk = T2.sample_pk WHERE T1.year = 15 GROUP BY T2.commod ORDER BY sum(T2.concen) DESC LIMIT 10,"['SELECT', 'T2.commod', 'FROM', 'resultsdata15', 'as', 'T2', 'JOIN', 'sampledata15', 'as', 'T1', 'ON', 'T1.sample_pk', '=', 'T2.sample_pk', 'WHERE', 'T1.year', '=', '15', 'GROUP', 'BY', 'T2.commod', 'ORDER', 'BY', 'sum(T2.concen)', 'DESC', 'LIMIT', '10']",Which are the top 10 commodities that have the highest residue during 2015?,"['Which', 'are', 'the', 'top', '10', 'commodities', 'that', 'have', 'the', 'highest', 'residue', 'during', '2015?']","{'from': {'table_units': [['table_unit', 1], ['table_unit', 0]], 'conds': [[False, 2, [0, [0, 1, False], None], [0, 19, False], None]]}, 'select': [False, [[0, [0, [0, 20, False], None]]]], 'where': [[False, 2, [0, [0, 3, False], None], 15.0, None]], 'groupBy': [[0, 20, False]], 'having': [], 'orderBy': ['desc', [[0, [4, 25, False], None]]], 'limit': 10, 'intersect': None, 'union': None, 'except': None}"
19,Pesticide,SELECT commod FROM sampledata15 WHERE origin = 2 AND commod not in (SELECT commod FROM sampledata15 WHERE origin = 1),"['SELECT', 'commod', 'FROM', 'sampledata15', 'WHERE', 'origin', '=', '2', 'AND', 'commod', 'not', 'in', '(SELECT', 'commod', 'FROM', 'sampledata15', 'WHERE', 'origin', '=', '1)']",Name some imported commodities that are not found in the US.,"['Name', 'some', 'imported', 'commodities', 'that', 'are', 'not', 'found', 'in', 'the', 'US.']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 7, False], None]]]], 'where': [[False, 2, [0, [0, 10, False], None], 2.0, None], 'and', [True, 8, [0, [0, 7, False], None], {'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 7, False], None]]]], 'where': [[False, 2, [0, [0, 10, False], None], 1.0, None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}, None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
20,Pesticide,"SELECT T1.growst, avg(T2.concen) FROM sampledata15 as T1 JOIN resultsdata15 as T2 ON T1.sample_pk = T2.sample_pk GROUP BY T1.growst","['SELECT', 'T1.growst,', 'avg(T2.concen)', 'FROM', 'sampledata15', 'as', 'T1', 'JOIN', 'resultsdata15', 'as', 'T2', 'ON', 'T1.sample_pk', '=', 'T2.sample_pk', 'GROUP', 'BY', 'T1.growst']",Tell me the average pesticide residue for each state in the US where food is grown.,"['Tell', 'me', 'the', 'average', 'pesticide', 'residue', 'for', 'each', 'state', 'in', 'the', 'US', 'where', 'food', 'is', 'grown.']","{'from': {'table_units': [['table_unit', 0], ['table_unit', 1]], 'conds': [[False, 2, [0, [0, 1, False], None], [0, 19, False], None]]}, 'select': [False, [[0, [0, [0, 16, False], None]], [5, [0, [0, 25, False], None]]]], 'where': [], 'groupBy': [[0, 16, False]], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
21,Pesticide,"SELECT T1.variety FROM resultsdata15 as T2 JOIN sampledata15 as T1 ON T1.sample_pk = T2.sample_pk WHERE T2.commod = ""AP"" GROUP BY T1.variety ORDER BY sum(T2.concen) DESC LIMIT 1","['SELECT', 'T1.variety', 'FROM', 'resultsdata15', 'as', 'T2', 'JOIN', 'sampledata15', 'as', 'T1', 'ON', 'T1.sample_pk', '=', 'T2.sample_pk', 'WHERE', 'T2.commod', '=', '""AP""', 'GROUP', 'BY', 'T1.variety', 'ORDER', 'BY', 'sum(T2.concen)', 'DESC', 'LIMIT', '1']",Which varieties of apple typically have higher pesticide levels?,"['Which', 'varieties', 'of', 'apple', 'typically', 'have', 'higher', 'pesticide', 'levels?']","{'from': {'table_units': [['table_unit', 1], ['table_unit', 0]], 'conds': [[False, 2, [0, [0, 1, False], None], [0, 19, False], None]]}, 'select': [False, [[0, [0, [0, 9, False], None]]]], 'where': [[False, 2, [0, [0, 20, False], None], '""AP""', None]], 'groupBy': [[0, 9, False]], 'having': [], 'orderBy': ['desc', [[0, [4, 25, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
22,Pesticide,SELECT commod FROM resultsdata15 WHERE concen > lod,"['SELECT', 'commod', 'FROM', 'resultsdata15', 'WHERE', 'concen', '>', 'lod']",Which commodities have the pesticides concentration much higher than their limit for detection?,"['Which', 'commodities', 'have', 'the', 'pesticides', 'concentration', 'much', 'higher', 'than', 'their', 'limit', 'for', 'detection?']","{'from': {'table_units': [['table_unit', 1]], 'conds': [[False, 3, [0, [0, 25, False], None], [0, 26, False], None]]}, 'select': [False, [[0, [0, [0, 20, False], None]]]], 'where': [], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
23,Pesticide,SELECT lab FROM resultsdata15 GROUP BY lab ORDER BY count(*) DESC LIMIT 5,"['SELECT', 'lab', 'FROM', 'resultsdata15', 'GROUP', 'BY', 'lab', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '5']",Name top 5 labs with the maximum number of testing.,"['Name', 'top', '5', 'labs', 'with', 'the', 'maximum', 'number', 'of', 'testing.']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 22, False], None]]]], 'where': [], 'groupBy': [[0, 22, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 5, 'intersect': None, 'union': None, 'except': None}"
24,Pesticide,SELECT T1.country FROM sampledata15 as T1 JOIN resultsdata15 as T2 ON T1.sample_pk = T2.sample_pk GROUP BY T1.country ORDER BY sum(T2.concen) LIMIT 1,"['SELECT', 'T1.country', 'FROM', 'sampledata15', 'as', 'T1', 'JOIN', 'resultsdata15', 'as', 'T2', 'ON', 'T1.sample_pk', '=', 'T2.sample_pk', 'GROUP', 'BY', 'T1.country', 'ORDER', 'BY', 'sum(T2.concen)', 'LIMIT', '1']",Which country is the safest in terms of the pesticide concentration found in imported foods?,"['Which', 'country', 'is', 'the', 'safest', 'in', 'terms', 'of', 'the', 'pesticide', 'concentration', 'found', 'in', 'imported', 'foods?']","{'from': {'table_units': [['table_unit', 0], ['table_unit', 1]], 'conds': [[False, 2, [0, [0, 1, False], None], [0, 19, False], None]]}, 'select': [False, [[0, [0, [0, 11, False], None]]]], 'where': [], 'groupBy': [[0, 11, False]], 'having': [], 'orderBy': ['asc', [[0, [4, 25, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
